business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,final
s3Y5_k8vGnWfXjGwke89XA,"""Eupin Chinese Takeout""",,"""4750 Yonge Street, Unit 138""",Toronto,ON,M2N 5M6,43.76028567,-79.41220666,5,4,1,"[""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
OW1xNdCAWPc02_ndn4r8wA,"""Jun's Kitchen""",,"""1551 O'Connor Dr""",Toronto,ON,M4B 2V5,43.7148285,-79.3051561,4.5,3,1,"[""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
sPGbBt01zybTxV2FRdRaDQ,"""Sichuan Garden Restaurant""",Chinatown,"""394 Spadina Ave""",Toronto,ON,M5T 2G5,43.6556004,-79.3993807,4,48,1,"[""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
fkvctSjQoiHnQIkVDreamQ,"""Qing Feng Bun""",Milliken,"""3278 Midland Avenue, Unit D105""",Toronto,ON,M1W,43.8053,-79.28857,2.5,6,1,"[""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
I-4CIMvJy_M7U4EuCijxZw,"""Westown Chinese Food""",The Junction,"""2710 Dundas St W""",Toronto,ON,M6P 1Y2,43.6649315,-79.4596064,2,21,1,"[""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
YwTtrKCE_9OaMe9xASCOkA,"""Szechuan Express""",Downtown Core,"""260 Yonge St""",Toronto,ON,M5B 2M8,43.6540618,-79.3800507,1.5,15,1,"[""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
sJjawlWJe1x5SaccDzfUZA,"""Fu Kou Le Chinese Cuisine""",Scarborough,"""668 Silver Star Boulevard""",Toronto,ON,M1V 5N1,43.82268202,-79.30095389,2.5,3,0,"[""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
QxngAo1AnfcihXqdk3IA-g,"""Dundas Spring Garden""",Chinatown,"""434 Dundas Street W""",Toronto,ON,M5T 1G6,43.6534837,-79.3954754,2.5,19,1,"[""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
0gj8bpTF6I6T_C5xyBUafw,"""Arden Fast Food""",Scarborough,"""3833 Midland Ave, Suite 9C""",Toronto,ON,M1N 3Z6,43.7638999,-79.2697793,3.5,3,1,"[""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
asmenXg9mw5TDGX2XFnYcQ,"""Lucky Dragon""",,"""325 Weston Road, Unit 10 B""",Toronto,ON,M6N 4Z9,43.6788971,-79.4736607,4,9,1,"[""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
1HplwLVbBid-Bgw1sEPGFg,"""Dumpling Melody Bistro""",Etobicoke,"""3266 W Lake Shore Boulevard""",Toronto,ON,M8V 1M4,43.59685756,-79.52330517,2,12,1,"[""Restaurants"",""Chinese"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
wh44YZa9OCXjV-ziZ6gjNA,"""Ichiban Asian All You Can Eat""",Milliken,"""4675 Steeles Avenue E""",Toronto,ON,M1V 4S5,43.8245265,-79.3033537,3,83,1,"[""Restaurants"",""Chinese"",""Asian Fusion"",""Japanese"",""Korean"","""","""","""","""","""","""","""","""","""",""""]"
1jNteKQ2JuF6Sk1SI9X23Q,"""P F  Chang's""",,"""10 O' Neill Road""",Toronto,ON,M3C 0H1,43.733719,-79.344753,2.5,85,0,"[""Restaurants"",""Chinese"",""Asian Fusion"",""Vegetarian"","""","""","""","""","""","""","""","""","""","""",""""]"
CY3N_T_35gqOXkwQbSeSTA,"""Hong Fatt B-B-Q""",Chinatown,"""443 Dundas Street W""",Toronto,ON,M5T 1G6,43.6532063,-79.3958906,3.5,28,1,"[""Restaurants"",""Chinese"",""Barbeque"","""","""","""","""","""","""","""","""","""","""","""",""""]"
DtqSRW_cr1nm8yTdFVBnYw,"""Tiger BBQ""",Milliken,"""250 Alton Towers Circle""",Toronto,ON,M1V 4E7,43.8256951,-79.2782298,4,12,1,"[""Restaurants"",""Chinese"",""Barbeque"","""","""","""","""","""","""","""","""","""","""","""",""""]"
D9-qMqHKSxEqA4egWX57Mg,"""Brothers Bar Restaurant""",,"""962 St. Clair Ave W""",Toronto,ON,M6E,43.6796849,-79.4363151,3.5,6,1,"[""Restaurants"",""Chinese"",""Bars"",""Nightlife"",""Dive Bars"","""","""","""","""","""","""","""","""","""",""""]"
o2--kfKP3jx30Z6akvDzwg,"""West Street Cuisine""",Milliken,"""3833 Midland Avenue, Unit 9B""",Toronto,ON,M1V 5L6,43.8136578,-79.2914218,3.5,5,1,"[""Restaurants"",""Chinese"",""Breakfast & Brunch"",""DimSum"","""","""","""","""","""","""","""","""","""","""",""""]"
TaA8quY8yKqRfHDUmzTTiA,"""Caribbean Nights""",,"""3585 Keele Street, Suite 5""",Toronto,ON,M3J 3H5,43.7506724,-79.4869617,5,4,0,"[""Restaurants"",""Chinese"",""Caribbean"",""German"","""","""","""","""","""","""","""","""","""","""",""""]"
lP8Qx2Lv0rjgTgDOvs_2Sg,"""Lee Town Restaurant""",Willowdale,"""4907 Yonge Street""",Toronto,ON,M2N 5N6,43.7642262,-79.4113292,3,29,1,"[""Restaurants"",""Chinese"",""DimSum"","""","""","""","""","""","""","""","""","""","""","""",""""]"
Koofpyww8Y-H9O7vw8mapQ,"""Shanghai 360""",Harbourfront,"""20 Bay Street""",Toronto,ON,M5J 2N8,43.64126987,-79.37744278,3,3,1,"[""Restaurants"",""Chinese"",""DimSum"","""","""","""","""","""","""","""","""","""","""","""",""""]"
o1FLiGssn5Wxc_POWSuZZA,"""Panda Express""",,"""80 Weston Rd, Ste 39""",Toronto,ON,M6N 4X9,43.6740688,-79.4704472,3,14,1,"[""Restaurants"",""Chinese"",""Fast Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
tCJjzxEcTWwdqIpIvZEP-g,"""Yummy House""",Leslieville,"""234 Jones Avenue""",Toronto,ON,M4M 3A6,43.6695363,-79.3358756,4,9,1,"[""Restaurants"",""Chinese"",""Fast Food"",""Asian Fusion"","""","""","""","""","""","""","""","""","""","""",""""]"
Zp8PkqNJp2bpS_wJhvPJ-Q,"""Wasabi Grill and Noodle""",Willowdale,"""5140 Yonge Street, Unit F1, North York City Centre""",Toronto,ON,M2N 7J8,43.7686144,-79.4128358,2.5,3,1,"[""Restaurants"",""Chinese"",""Fast Food"",""Food Court"","""","""","""","""","""","""","""","""","""","""",""""]"
SZldZinCvCRE6u92q0u0cA,"""Spring China House""",,"""961 Eglinton Avenue W""",Toronto,ON,M6C 2C4,43.7001012,-79.4291892,2,19,1,"[""Restaurants"",""Chinese"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
y_3Csg19MnwCX8M_aMgMHA,"""Congee Delight""",,"""3555 Don Mills Road, Unit 4""",Toronto,ON,M2H 3N3,43.794366,-79.35377,3,29,1,"[""Restaurants"",""Chinese"",""Food"","""","""","""","""","""","""","""","""","""","""","""",""""]"
dTWfATVrBfKj7Vdn0qWVWg,"""Flavor Cuisine""",Scarborough,"""8 Glen Watford Drive""",Toronto,ON,M1S 2C1,43.7870613,-79.2761657,3,6,1,"[""Restaurants"",""Chinese"",""Food Court"","""","""","""","""","""","""","""","""","""","""","""",""""]"
T3eygkCPKat4TMyWIKLtGg,"""Chengdu Guokui""",,"""136 - 4750 Yonge Street""",Toronto,ON,M2N 5M6,43.76018842,-79.41228392,2.5,4,1,"[""Restaurants"",""Chinese"",""Food Court"","""","""","""","""","""","""","""","""","""","""","""",""""]"
Axd4Ggd3H9dLAWD__UHYVQ,"""Easy Drink Easy Go""",Chinatown,"""482 Dundas Street W""",Toronto,ON,M5T 1G9,43.65321995,-79.39708024,3,20,1,"[""Restaurants"",""Chinese"",""Food"",""Tea Rooms"",""Coffee & Tea"",""Cafes"","""","""","""","""","""","""","""","""",""""]"
y-jepn_1nL1OipL7lNnRMA,"""Little Pig Hot Pot""",Milliken,"""3260 Midland Avenue, Unit F101 &102""",Toronto,ON,M1V 0C7,43.8055812,-79.2880809,3.5,13,0,"[""Restaurants"",""Chinese"",""HotPot"","""","""","""","""","""","""","""","""","""","""","""",""""]"
anGYRueZJKYCJefKFccfjA,"""Made In China Hot Pot""",Milliken,"""3280 Midland Ave E, Unit 27-28""",Toronto,ON,M1V 0C7,43.80619572,-79.28849228,3.5,60,1,"[""Restaurants"",""Chinese"",""HotPot"","""","""","""","""","""","""","""","""","""","""","""",""""]"
r71RUi85E60aGuhVqXWjKA,"""Hakka No. 1""",,"""2355 Keele Street, Unit 15""",Toronto,ON,M6M 4A2,43.70796383,-79.4774818,3.5,27,1,"[""Restaurants"",""Chinese"",""Indian"","""","""","""","""","""","""","""","""","""","""","""",""""]"
00I_YBjgZAvd2ggZr3J0cQ,"""Shanghai Chinese Restaurant""",Willowdale,"""5451 Yonge Street""",Toronto,ON,M2N 5S1,43.7773323,-79.4146749,3,18,1,"[""Restaurants"",""Chinese"",""Korean"","""","""","""","""","""","""","""","""","""","""","""",""""]"
K2CdjES-IZDDEgetOnf0Vw,"""One2 Snacks""",Scarborough,"""8 Glen Watford Drive, Unit 26""",Toronto,ON,M1S 2C1,43.78719049,-79.27662291,4.5,138,1,"[""Restaurants"",""Chinese"",""Malaysian"",""Fast Food"",""Asian Fusion"","""","""","""","""","""","""","""","""","""",""""]"
nddvI420y7BKvp6nO8bfMg,"""Golden Rice Noodle""",,"""4750 Yonge Street, Unit 109""",Toronto,ON,M2N 5M6,43.76001741,-79.41133417,3,10,1,"[""Restaurants"",""Chinese"",""Noodles"","""","""","""","""","""","""","""","""","""","""","""",""""]"
Ae-eZJr2njTu9XOPOF8z2Q,"""Hei Xiao Mian""",Scarborough,"""3700 Midland Avenue, Unit 108""",Toronto,ON,M1V 0B3,43.81872627,-79.28862784,2.5,5,1,"[""Restaurants"",""Chinese"",""Noodles"","""","""","""","""","""","""","""","""","""","""","""",""""]"
2ZZp5V8N0nHlsml01XBJUQ,"""JXY Dumpling Restaurant""",Milliken,"""3250 Midland Avenue, Unit G""",Toronto,ON,M1V,43.80506737,-79.28742047,3.5,22,1,"[""Restaurants"",""Chinese"",""Noodles"","""","""","""","""","""","""","""","""","""","""","""",""""]"
SykyXR8BFiBRH9ON-Kj9kg,"""Shanghai 360""",Financial District,"""120 Adelaide Street  W""",Toronto,ON,M5H 1T1,43.6499721,-79.3832232,4.5,5,1,"[""Restaurants"",""Chinese"",""Noodles"",""Fast Food"",""Food Court"",""Soup"","""","""","""","""","""","""","""","""",""""]"
J_btDyZbIv0hZNjrw56zlA,"""New Sky Restaurant""",Chinatown,"""353 Spadina Avenue""",Toronto,ON,M5T 2G3,43.6554097,-79.3987492,3.5,83,1,"[""Restaurants"",""Chinese"",""Peruvian"","""","""","""","""","""","""","""","""","""","""","""",""""]"
Ib-WbHVHp_e1PZnU0P6JfQ,"""King Crab Seafood Restaurant""",Chinatown,"""405 Dundas Street W""",Toronto,ON,M5T 1G6,43.6533183,-79.3947562,3,9,1,"[""Restaurants"",""Chinese"",""Seafood"","""","""","""","""","""","""","""","""","""","""","""",""""]"
lkM72Y21bjBqUGaW7iL7tQ,"""Very Fair""",Milliken,"""17 Milliken Boulevard""",Toronto,ON,M1V 1V3,43.80356778,-79.29350919,3,73,1,"[""Restaurants"",""Chinese"",""Seafood"",""DimSum"","""","""","""","""","""","""","""","""","""","""",""""]"
L50jcbfqPhqXuEcM5GQsUg,"""Souperfoods""",Scarborough,"""3268 Finch Avenue E, Unit 1""",Toronto,ON,M1W 3P7,43.79639266,-79.31869168,3,6,1,"[""Restaurants"",""Chinese"",""Soup"","""","""","""","""","""","""","""","""","""","""","""",""""]"
nNVkOU4VCJk866ixG9j95Q,"""Chopstixpress""",,"""2270 Keele Street""",Toronto,ON,M6M 2P5,43.702525,-79.4771997,4,6,1,"[""Restaurants"",""Chinese"",""Soup"",""Fast Food"",""Noodles"","""","""","""","""","""","""","""","""","""",""""]"
LbYPVZX8vXq1lKY9pEN74Q,"""Walk In Wok Out""",,"""495 Bloor St W""",Toronto,ON,M5S 1Y2,43.6656865,-79.407886,3.5,7,0,"[""Restaurants"",""Chinese"",""Thai"","""","""","""","""","""","""","""","""","""","""","""",""""]"
L7EWjxpoyRYAbQABWnCGbw,"""Thai Chef Panda""",Parkdale,"""1512 Queen Street W""",Toronto,ON,M6R 1A1,43.6402389,-79.4384537,3,4,1,"[""Restaurants"",""Chinese"",""Thai"","""","""","""","""","""","""","""","""","""","""","""",""""]"
nqnVKM55nIZn8fNH1fIJPA,"""Simon's Wok""",Leslieville,"""797 Gerrard Street E""",Toronto,ON,M4M 1Y5,43.6668634,-79.3455517,4,35,1,"[""Restaurants"",""Chinese"",""Vegetarian"","""","""","""","""","""","""","""","""","""","""","""",""""]"
3LsMfYF4cllUZbxve3scIA,"""Figures""",,"""137 Avenue Road""",Toronto,ON,M5R 1R2,43.6739721,-79.3960984,3.5,42,1,"[""Restaurants"",""Cocktail Bars"",""Lounges"",""Bars"",""Nightlife"",""Tapas/Small Plates"","""","""","""","""","""","""","""","""",""""]"
fQwB9Z98YEhkJit7c3z51A,"""The Carbon Bar""",Corktown,"""99 Queen Street E""",Toronto,ON,M5C 1S2,43.65318726,-79.37478688,4,268,1,"[""Restaurants"",""Cocktail Bars"",""Nightlife"",""Barbeque"",""Bars"",""Southern"",""American"","""","""","""","""","""","""","""",""""]"
v9lgBpntXoaJJxEwuadBsQ,"""Starbucks""",,"""10 Lower Spadina Avenue, Suite 101""",Toronto,ON,M5V 2Z2,43.63783994,-79.39235285,3,6,1,"[""Restaurants"",""Coffee & Tea"",""Breakfast & Brunch"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
RYGTF_2UlcdwDYZqL8duQQ,"""Frankly Eatery""",Leslieville,"""1118 Queen St E""",Toronto,ON,M4M 1K9,43.6622057,-79.3353128,4,21,0,"[""Restaurants"",""Coffee & Tea"",""Breakfast & Brunch"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
8fOclthOuxV9JXGbgpacKA,"""Bloor Court Cafe""",Dovercourt,"""201 Delaware Avenue""",Toronto,ON,M6H 2T4,43.6616243,-79.4280405,3.5,8,1,"[""Restaurants"",""Coffee & Tea"",""Cafes"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
ikgNy-Woa0H6iJW9bY4SUw,"""B Espresso Bar""",Corktown,"""111 Queen Street E, Suite 201""",Toronto,ON,M5C 1S2,43.65330514,-79.37481125,4,24,1,"[""Restaurants"",""Coffee & Tea"",""Cafes"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
OWmacE2tt1WVpJk90a4ElA,"""Starbucks""",Deer Park,"""1495 Yonge Street""",Toronto,ON,M4T 1Z2,43.689045,-79.3941558,3,5,1,"[""Restaurants"",""Coffee & Tea"",""Cafes"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
l2J-R5MjzFTgj06dkSoyQg,"""Meow Cat Cafe""",Mount Pleasant and Davisville,"""556 Mount Pleasant Road""",Toronto,ON,M4S 2M6,43.7029221,-79.3881881,3,21,1,"[""Restaurants"",""Coffee & Tea"",""Cafes"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
l9FErvgeBk1arsR9ZG3PwQ,"""R Squared Cafe""",Trinity Bellwoods,"""668 Queen Street W""",Toronto,ON,M6J 1E5,43.6467529,-79.4072012,4,88,0,"[""Restaurants"",""Coffee & Tea"",""Cafes"",""Food"","""","""","""","""","""","""","""","""","""","""",""""]"
f_GEK6ol3g5Lrd7kvHuOuw,"""D'vine Gelato Lounge and Coffee Bar""",The Beach,"""2142 Queen Street E""",Toronto,ON,M4E 1E3,43.6714794,-79.2933126,2.5,7,0,"[""Restaurants"",""Coffee & Tea"",""Cafes"",""Food"",""Gluten-Free"",""Ice Cream & Frozen Yogurt"","""","""","""","""","""","""","""","""",""""]"
Ou8cirGJDYrwOeOpZposBQ,"""Aroma Espresso Bar""",,"""3791-3793 Bathurst Street""",Toronto,ON,M3H 3N1,43.7387229,-79.4341116,2,9,1,"[""Restaurants"",""Coffee & Tea"",""Event Planning & Services"",""Food"",""Cafes"",""Breakfast & Brunch"",""Caterers"","""","""","""","""","""","""","""",""""]"
UnfPWftQ3ANqvbKSIu3b1w,"""Absolute Café""",The Beach,"""2100 Queen Street E""",Toronto,ON,M4L 1J4,43.670959,-79.295789,4.5,6,0,"[""Restaurants"",""Coffee & Tea"",""Food"",""Bakeries"","""","""","""","""","""","""","""","""","""","""",""""]"
t72DAe7q5iaQLlQrdgpaFQ,"""Atlas Espresso Bar""",City Place,"""550 Front Street W, Unit 59""",Toronto,ON,M5V 1C1,43.6411249,-79.3999566,4.5,36,1,"[""Restaurants"",""Coffee & Tea"",""Food"",""Breakfast & Brunch"","""","""","""","""","""","""","""","""","""","""",""""]"
Tyid4017KYwSLNH4iU-Y7A,"""Sumach Espresso""",Corktown,"""118 Sumach Street""",Toronto,ON,M5A 3J9,43.65797554,-79.35944383,4.5,19,1,"[""Restaurants"",""Coffee & Tea"",""Food"",""Cafes"","""","""","""","""","""","""","""","""","""","""",""""]"
JTcsBnLgSh5vNVLD734g4w,"""Supercoffee""",,"""1148 Weston Road""",Toronto,ON,M6N 3S3,43.6868464,-79.489488,4.5,36,1,"[""Restaurants"",""Coffee & Tea"",""Food"",""Cafes"","""","""","""","""","""","""","""","""","""","""",""""]"
jM6JjZXFAQQANwdlEwbH3g,"""Faema Caffe""",,"""672 Dupont Street""",Toronto,ON,M6G 1Z6,43.6715393,-79.4219971,2.5,35,1,"[""Restaurants"",""Coffee & Tea"",""Food"",""Cafes"",""Italian"","""","""","""","""","""","""","""","""","""",""""]"
RMLdpPgaYUsa9LIS7UnTNQ,"""Petite Thuet""",Corktown,"""244 King Street E""",Toronto,ON,M5A 1K2,43.651585,-79.3673768,3.5,9,1,"[""Restaurants"",""Coffee & Tea"",""Food"",""Desserts"",""French"","""","""","""","""","""","""","""","""","""",""""]"
l8SNag-Ii0YUeSGHkA3Vhw,"""Ferro Bar & Cafe""",Wychwood,"""769 Saint Clair Avenue W""",Toronto,ON,M6C 1B4,43.6809349,-79.4286208,4,73,1,"[""Restaurants"",""Coffee & Tea"",""Food"",""Italian"",""Bars"",""Nightlife"","""","""","""","""","""","""","""","""",""""]"
fNJRiDAT6Qy9PQ3nqA_L9g,"""Concord Cafe""",Dovercourt,"""937 Bloor Street W""",Toronto,ON,M6H 1L5,43.6615397,-79.4276564,3,4,0,"[""Restaurants"",""Coffee & Tea"",""Food"",""Latin American"","""","""","""","""","""","""","""","""","""","""",""""]"
QTZdKevSqb4KkWwRy-Qqrg,"""Caffe Doria""",Summer Hill,"""1094 Yonge Street""",Toronto,ON,M4W 2L6,43.6783506,-79.3901113,3,23,0,"[""Restaurants"",""Coffee & Tea"",""Sandwiches"",""Pizza"",""Food"","""","""","""","""","""","""","""","""","""",""""]"
tHlJKmUECTlj2amcGG0TOQ,"""Bobbie Sue's""",Ossington Strip,"""162 Ossington Avenue""",Toronto,ON,M6J,43.6478998,-79.4204573,4,70,1,"[""Restaurants"",""Comfort Food"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
SN69A7A6gnjAJiN9wnNWHQ,"""Swiss Chalet Rotisserie & Grill""",Etobicoke,"""269 Rexdale Blvd""",Toronto,ON,M9W 1P7,43.7121446,-79.5775353,2,6,1,"[""Restaurants"",""Comfort Food"",""American"","""","""","""","""","""","""","""","""","""","""","""",""""]"
zm7e0hmW4aPvoRsAdqqEyA,"""Milestones Restaurants""",,"""3401 Dufferin St""",Toronto,ON,M6A 2T9,43.7260866,-79.4539735,2.5,50,0,"[""Restaurants"",""Comfort Food"",""Canadian"","""","""","""","""","""","""","""","""","""","""","""",""""]"
Vd0MqEllhqMQmZVDsTTzAg,"""The Samuel J Moore""",Beaconsfield Village,"""1087 Queen Street W""",Toronto,ON,M6J 1H7,43.6434202,-79.4220965,3.5,27,0,"[""Restaurants"",""Comfort Food"",""Canadian"","""","""","""","""","""","""","""","""","""","""","""",""""]"
zsLKMCnwK_NmZJkI7TJk1A,"""Brando's Fried Chicken""",Little Italy,"""610 College Street""",Toronto,ON,M6G 1B4,43.6551109,-79.4145053,5,3,0,"[""Restaurants"",""Comfort Food"",""Chicken Shop"",""American"","""","""","""","""","""","""","""","""","""","""",""""]"
MR0jXmXfvt_PW8nUm5Oeeg,"""Chicken'licious""",The Danforth,"""2789 Danforth Avenue""",Toronto,ON,M4C 1M1,43.6892937,-79.2963155,4,5,0,"[""Restaurants"",""Comfort Food"",""Greek"","""","""","""","""","""","""","""","""","""","""","""",""""]"
SW0NcZwZsbSpsk0ZPgJKmQ,"""Nana""",Niagara,"""785 Queen Street W""",Toronto,ON,M6J 1G1,43.6462179,-79.40800423,3,165,1,"[""Restaurants"",""Comfort Food"",""HotDogs"",""Thai"","""","""","""","""","""","""","""","""","""","""",""""]"
sHXIiGercy22UVpwMMmYng,"""Milestones Restaurants""",Entertainment District,"""132 John St""",Toronto,ON,M5V 2E3,43.6487189,-79.3907321,3,83,0,"[""Restaurants"",""Comfort Food"",""Nightlife"",""American"","""","""","""","""","""","""","""","""","""","""",""""]"
Bj2g9Kgij_yOn5HQRt0BnQ,"""Liberty Village Market & Cafe""",Liberty Village,"""65 Jefferson Avenue""",Toronto,ON,M6K 1Y3,43.6378493,-79.4212697,3.5,18,1,"[""Restaurants"",""Convenience Stores"",""Food"",""American"","""","""","""","""","""","""","""","""","""","""",""""]"
N4KJ6bPenS3AcK3_8UG0Ug,"""Crepe It Up""",St. Lawrence,"""91 Front Street E""",Toronto,ON,M5E 1C2,43.6489232,-79.3717226,3.5,24,1,"[""Restaurants"",""Creperies"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
qQPJ9aTyVa9DGWiLi97g5g,"""Crepe TO""",Corktown,"""52 Church Street""",Toronto,ON,M5C 3C8,43.6503813,-79.3745856,4.5,56,1,"[""Restaurants"",""Creperies"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
QD4eupxa9vhnQR9lTxP-UA,"""La Brehandaise Creperie""",West Queen West,"""942 Queen Street W""",Toronto,ON,M6J,43.6447676,-79.4166336,4.5,5,0,"[""Restaurants"",""Creperies"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
D87tFO-R6U8f4-e0r4Zq_g,"""Yorkville Crepes""",Yorkville,"""18 Yorkville Avenue""",Toronto,ON,M4W 3Y8,43.6721297,-79.387886,3.5,149,1,"[""Restaurants"",""Creperies"",""French"",""Cafes"","""","""","""","""","""","""","""","""","""","""",""""]"
tm-0kaz3A2DN6HdRcPwBzw,"""Julie's Cuban Restaurant""",Beaconsfield Village,"""202 Dovercourt Road""",Toronto,ON,M6J 3C8,43.6469601,-79.4240341,3.5,66,1,"[""Restaurants"",""Cuban"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
G_22Q3dn5szG7W8NpEEgwg,"""La Cubana""",Leslieville,"""1030 Gerrard St E""",Toronto,ON,M4M 1Z5,43.6690485,-79.3371899,4,11,1,"[""Restaurants"",""Cuban"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
1ThbwFVBL9YA2oOM11iO7g,"""Delux""",Ossington Strip,"""92 Ossington Avenue""",Toronto,ON,M6J 2Z4,43.6462035,-79.4196776,3.5,88,0,"[""Restaurants"",""Cuban"",""French"","""","""","""","""","""","""","""","""","""","""","""",""""]"
ZUJL4EBj7bBYYIQn8J6EVw,"""Schnitzel Queen""",Corktown,"""211 Queen Street E""",Toronto,ON,M5A 1S2,43.6542017,-79.3704857,4.5,58,1,"[""Restaurants"",""Czech"",""German"",""Sandwiches"","""","""","""","""","""","""","""","""","""","""",""""]"
PkIRnmb6Fkf9Jv6pEct7Dw,"""Jodys Sundays & Deli""",Scarborough,"""777 Warden Avenue""",Toronto,ON,M1L 4C3,43.7243991,-79.285819,3,4,1,"[""Restaurants"",""Delis"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
EqSHVYxkdduJBgfdWpNNLA,"""Jody's Deli""",Scarborough,"""777 Warden Avenue""",Toronto,ON,M1L 4C3,43.72462495,-79.28616377,3,20,1,"[""Restaurants"",""Delis"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
Ommd1rfNPVKPL0KIfl75lQ,"""Heidi's Deli""",Downtown Core,"""199 Bay Street, Lower Level""",Toronto,ON,M5J,43.64842849,-79.37980203,4,4,0,"[""Restaurants"",""Delis"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
yGpiXHxRmxc5pB98yC4P2w,"""JJ's Cafe & Deli""",Mount Pleasant and Davisville,"""1881 Yonge St""",Toronto,ON,M4S 1Z3,43.6977521,-79.3960271,3.5,5,1,"[""Restaurants"",""Delis"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
A-QlS6_vpJI_Yi67AyNJLw,"""Schmaltz Appetizing""",The Annex,"""414 Dupont Street""",Toronto,ON,M5R 1V9,43.6738449,-79.4117562,4,44,1,"[""Restaurants"",""Delis"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
HLFQ_sFvm-sWPN-xO1N-Qw,"""Shopsy's Deli & Restaurants""",,"""Toronto Islands""",Toronto,ON,M5J 1A6,43.62337827,-79.37859178,2,4,1,"[""Restaurants"",""Delis"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
SCEORWosUrYBSMzL8bfp8A,"""Onorio's Deli""",Downtown Core,"""700 University Avenue""",Toronto,ON,M7A,43.6590858,-79.3914771,4.5,3,0,"[""Restaurants"",""Delis"","""","""","""","""","""","""","""","""","""","""","""","""",""""]"
AyXxQqNAeToBTL-M5TWWxA,"""Cozy Cafe & Bakery""",The Danforth,"""2075 Danforth Ave""",Toronto,ON,M4C 1J6,43.6855119,-79.3129722,4,7,0,"[""Restaurants"",""Delis"",""Food"",""Bakeries"","""","""","""","""","""","""","""","""","""","""",""""]"
t0edCFMUYmFSN_eXT4HrnQ,"""Yitz's Deli & Catering""",Yonge and Eglinton,"""346 Eglinton Avenue W""",Toronto,ON,M5N 1A2,43.704641,-79.4090411,3.5,35,1,"[""Restaurants"",""Delis"",""Kosher"",""Caterers"",""Event Planning & Services"","""","""","""","""","""","""","""","""","""",""""]"
Jlk4tLFXusQ6yWOFffpUfA,"""Boccone Deli & Pizza""",Yonge and St. Clair,"""1378 Yonge Street""",Toronto,ON,M4T 1Y5,43.6862465,-79.3935614,4,22,1,"[""Restaurants"",""Delis"",""Pizza"",""Sandwiches"","""","""","""","""","""","""","""","""","""","""",""""]"
8SyAXNW8OK9LtiRsIqlUhw,"""Victoria's Roncesvelles Bakery & Deli""",Roncesvalles,"""173 Roncesvalles Avenue""",Toronto,ON,M6R 2L2,43.6444509,-79.4483115,4,4,0,"[""Restaurants"",""Delis"",""Polish"",""Desserts"",""Food"",""Bakeries"","""","""","""","""","""","""","""","""",""""]"
zkDxv3JDb6Chg72gODDGJQ,"""Marcello's Market & Deli""",Financial District,"""145 King St W""",Toronto,ON,M5H 1J8,43.64744,-79.3839294,3.5,13,1,"[""Restaurants"",""Delis"",""Sandwiches"","""","""","""","""","""","""","""","""","""","""","""",""""]"
uRn3CpBkl_Em8hcKXSkTEA,"""Pumpernickel's Deli""",Harbourfront,"""207 Queens Quay W""",Toronto,ON,M5J 1A7,43.6392865,-79.3808801,4,4,0,"[""Restaurants"",""Delis"",""Sandwiches"","""","""","""","""","""","""","""","""","""","""","""",""""]"
